force_x_max,force_y_max,force_z_max,vb_x_max,vb_y_max,vb_z_max,ae_rms_max,force_x_median,force_y_median,force_z_median,vb_x_median,vb_y_median,vb_z_median,ae_rms_median,force_x_mean,force_y_mean,force_z_mean,vb_x_mean,vb_y_mean,vb_z_mean,ae_rms_mean,force_x_std,force_y_std,force_z_std,vb_x_std,vb_y_std,vb_z_std,ae_rms_std,flute_1
50.853,48.894,52.976,0.567,0.447,0.628,0.266,10.158,5.495,2.017,-0.001,-0.001,-0.001,0.103,11.12138983,6.534568013,7.479527815,0.000626232,-0.002848564,-0.003248797,0.106733187,17.39708458,9.25627398,17.97401511,0.114764453,0.103373488,0.13240179,0.030471655,97.94758207
50.74,50.571,51.869,0.639,0.459,0.576,0.24,10.269,5.569,2.072,-0.001,-0.001,-0.001,0.103,11.24494502,6.587147576,7.583876792,8.65E-05,-0.002923027,-0.003435469,0.10674631,17.67092779,9.250111256,18.02394329,0.11713024,0.105261608,0.135708229,0.029867189,97.94758207
51.948,51.004,54.377,0.566,0.435,0.539,0.227,10.101,5.548,2.093,-0.001,-0.001,-0.001,0.104,11.10316055,6.568001864,7.528044852,0.00027908,-0.002739463,-0.003202059,0.106974514,17.58605592,9.229883729,17.80614155,0.116228688,0.103933916,0.134003774,0.02866996,97.94758207
52.819,50.624,53.32,0.59,0.466,0.592,0.319,10.195,5.593,2.121,-0.003,-0.004,-0.004,0.102,11.21666959,6.67624453,7.659267206,-0.001030574,-0.00450878,-0.005395667,0.105634112,17.85858874,9.31101053,17.97108984,0.116134216,0.104228211,0.133906468,0.029975969,97.94758207
52.857,50.426,52.425,0.596,0.481,0.607,0.271,10.396,5.723,2.248,-0.001,-0.001,0,0.102,11.415365,6.805141945,7.828068899,0.000898407,-0.001932985,-0.002189235,0.10482332,18.20508199,9.385207882,18.22792401,0.117100853,0.105018635,0.135091713,0.02887818,97.94758207
54.257,51.828,54.074,0.633,0.521,0.649,0.236,10.537,5.756,2.334,-0.001,-0.002,-0.001,0.099,11.56449927,6.840410334,7.949194731,0.000518995,-0.002560512,-0.002939169,0.10263721,18.52095545,9.469550928,18.42648116,0.116166137,0.104846948,0.135224443,0.02875185,97.94758207
54.426,52.29,54.654,0.718,0.475,0.63,0.266,10.571,5.932,2.387,-0.002,-0.001,-0.002,0.103,11.59267696,6.971750957,8.029616021,0.000267797,-0.002842069,-0.003553051,0.106889267,18.60806533,9.51178003,18.44314449,0.118160802,0.104795422,0.136264514,0.031066255,97.94758207
54.146,50.19,53.474,0.595,0.476,0.635,0.233,10.475,5.867,2.398,-0.002,-0.001,-0.001,0.103,11.5606849,6.884986709,8.039019551,0.000690617,-0.00244193,-0.002506507,0.10645619,18.76209351,9.514386673,18.41785847,0.119629716,0.106660988,0.138285404,0.030041514,97.94758207
55.053,51.984,54.962,0.69,0.468,0.689,0.238,10.503,5.923,2.449,-0.002,-0.002,-0.002,0.103,11.59520926,6.964833642,8.101533983,1.74E-07,-0.003603051,-0.004094392,0.106630848,18.89637719,9.55134401,18.4907156,0.121588185,0.106609146,0.139542039,0.029489058,97.94758207
55.642,50.963,53.421,0.598,0.473,0.582,0.235,10.525,5.947,2.531,-0.002,-0.001,-0.001,0.104,11.67274338,7.010415013,8.189913033,0.000442037,-0.00273462,-0.003153509,0.108441109,19.10063136,9.598696759,18.58679778,0.118590572,0.104946271,0.137664114,0.031222162,97.94758207
55.255,50.193,55.259,0.748,0.448,0.641,0.245,10.549,6.007,2.61,-0.004,-0.003,-0.004,0.107,11.72020641,7.084010242,8.227845764,-0.001164188,-0.004898884,-0.005819333,0.111210879,19.2637782,9.614307999,18.57066595,0.119441991,0.105699792,0.138074233,0.031278936,97.94758207
56.12,46.532,52.425,0.719,0.506,0.565,0.239,11.225,4.687,1.333,0.006,0.009,0.013,0.114,12.19660352,5.649828447,6.597721145,0.005945678,0.006959261,0.009868504,0.117721176,19.46848086,9.45550399,18.07192475,0.113454938,0.106107155,0.131070493,0.032976139,97.94758207
57.028,50.712,53.837,0.602,0.57,0.599,0.261,11.439,4.692,1.363,-0.005,-0.009,-0.01,0.109,12.44352538,5.67999641,6.832274158,-0.003648597,-0.009909219,-0.012197602,0.113484027,19.85070139,9.693377927,18.73107845,0.116964347,0.108012586,0.135034678,0.032078518,97.94758207
57.613,50.206,53.463,0.634,0.481,0.671,0.236,11.477,4.789,1.335,-0.002,-0.003,-0.003,0.107,12.52130048,5.776590867,6.909322983,-0.000668137,-0.003899804,-0.004708252,0.110144369,20.04304915,9.774956315,18.85458558,0.118837243,0.109285268,0.136373678,0.030610107,97.94758207
58.491,48.243,55.013,0.626,0.463,0.659,0.353,11.822,4.97,1.487,-0.002,-0.003,-0.003,0.105,12.90368485,5.971245091,7.182837831,-0.000372789,-0.00364963,-0.004232749,0.109498525,20.70930776,9.973052827,19.48058945,0.120019681,0.109928604,0.137120663,0.031899636,97.94758207
61.644,51.25,54.146,0.631,0.474,0.586,0.278,11.895,5.096,1.559,-0.002,-0.003,-0.004,0.107,13.054931,6.082502708,7.350863564,-0.000922467,-0.004351217,-0.005016457,0.110547694,21.13358651,10.10111168,19.76695024,0.123529759,0.112591668,0.140784756,0.031802504,97.94758207
64.209,49.936,55,0.629,0.506,0.603,0.251,11.127,4.895,1.3,-0.001,-0.002,-0.001,0.108,12.93847902,6.075222609,7.360172002,0.000473758,-0.002639376,-0.002867377,0.108652487,21.33977,10.09743684,19.78021005,0.122189257,0.111735273,0.139082425,0.035294939,98.04939711
61.527,50.422,56.458,0.625,0.494,0.64,0.257,11.9865,5.273,1.67,-0.001,-0.002,-0.001,0.108,13.14064347,6.264720585,7.523793721,0.000525352,-0.002655549,-0.00303735,0.112882919,21.46526419,10.1481161,19.86295945,0.122439728,0.111125996,0.138518898,0.03230125,98.16385952
61.136,50.159,55.673,0.628,0.494,0.731,0.311,11.87,5.3,1.666,-0.001,-0.001,-0.001,0.113,13.07553325,6.29754001,7.52655494,0.000766717,-0.002465258,-0.002687665,0.116717878,21.5091064,10.11582096,19.73801596,0.122831802,0.110685061,0.138925014,0.033095268,98.28908463
62.936,50.657,55.621,0.633,0.464,0.579,0.265,11.843,5.338,1.768,-0.001,-0.002,-0.002,0.108,13.08423347,6.349059594,7.610734018,0.000641081,-0.002863823,-0.003310754,0.111994839,21.65359664,10.11483373,19.72724785,0.121233609,0.109727517,0.137196423,0.032040633,98.42538882
63.292,50.658,56.282,0.658,0.442,0.686,0.268,11.538,5.272,1.6285,0,0,0,0.109,13.08608097,6.343166572,7.65214217,0.001363552,-0.001824669,-0.001705889,0.11183165,21.88465317,10.16121047,19.84836523,0.122113424,0.11039676,0.138493087,0.033730052,98.57308034
63.814,51.705,57.949,0.683,0.525,0.698,0.268,12.047,5.492,1.847,0,-0.001,0,0.106,13.34867464,6.470731075,7.862396248,0.000879749,-0.002195704,-0.002406668,0.110557195,22.35614377,10.26120954,20.11887698,0.124099994,0.112505968,0.140828088,0.033089219,98.73245902
64.236,49.919,58.343,0.652,0.491,0.675,0.29,12.081,5.481,1.93,-0.002,-0.002,-0.003,0.109,13.42814777,6.47825946,7.94280756,-0.000354816,-0.004095655,-0.004687112,0.113821896,22.55763233,10.32577681,20.24301442,0.125908154,0.113640694,0.141797672,0.034490605,98.90381609
65.864,53.963,58.785,0.732,0.474,0.646,0.271,12.127,5.552,2,-0.001,-0.002,-0.003,0.11,13.45557029,6.524181643,7.99846214,0.00033446,-0.003014229,-0.003330718,0.113240786,22.69965642,10.33189889,20.12701996,0.127052628,0.114173838,0.142307767,0.032465062,99.08743402
65.689,50.969,58.101,0.758,0.459,0.615,0.301,12.156,5.563,1.988,-0.002,-0.002,-0.003,0.106,13.58264921,6.556120878,8.112955283,-2.60E-05,-0.003832883,-0.004233851,0.111091977,23.06805988,10.4044871,20.31449778,0.127649156,0.115192903,0.142871794,0.033565363,99.28358632
65.528,51.743,58.072,0.704,0.5,0.669,0.256,12.2415,5.623,2.146,-0.001,-0.002,-0.002,0.111,13.63596164,6.632478332,8.196154798,0.000238435,-0.003091447,-0.003551061,0.113490558,23.25653581,10.4609408,20.30812719,0.127871519,0.114646933,0.143258509,0.031655176,99.49253735
67.376,51.681,58.883,0.742,0.512,0.722,0.276,12.247,5.665,2.081,0.001,0,0,0.108,13.7175403,6.666485166,8.281514008,0.001920208,-0.001057715,-0.000972841,0.112898947,23.52603736,10.52859085,20.49177832,0.127244477,0.113256725,0.141968054,0.03393575,99.71454217
67.044,52.648,59.935,0.674,0.49,0.691,0.289,12.262,5.785,2.211,-0.002,-0.003,-0.004,0.109,13.77798791,6.776884383,8.387590903,-0.000273237,-0.003896536,-0.004314428,0.113176859,23.7453419,10.62823221,20.76759838,0.126734503,0.113502375,0.142213352,0.033946861,99.94984642
67.219,49.2,55.909,0.724,0.485,0.596,0.23,12.993,6.098,2.573,-0.001,-0.002,-0.002,0.109,14.08162364,6.974166902,8.61754201,0.000208403,-0.002893098,-0.003605389,0.112640131,24.1746449,10.7005371,21.05806763,0.125343343,0.113670113,0.141224637,0.028016642,100.1986861
68.912,54.937,63.153,0.738,0.512,0.635,0.32,12.313,5.967,2.386,-0.002,-0.001,-0.001,0.11,13.88602852,6.959142222,8.563447444,3.62E-05,-0.003283256,-0.003471388,0.11334882,24.17685055,10.69017486,20.9790391,0.126940616,0.114576943,0.141348506,0.03385844,100.4612875
69.476,53.467,60.68,0.68,0.524,0.668,0.282,12.471,5.973,2.374,-0.001,-0.002,-0.001,0.11,14.09550662,6.992400596,8.699460637,0.000358754,-0.003519388,-0.003620441,0.113651877,24.6946176,10.8535533,21.34658617,0.127757079,0.115100833,0.142641913,0.035236492,100.737867
70.983,53.325,62.865,0.684,0.537,0.686,0.271,12.463,5.956,2.392,-0.001,-0.002,-0.002,0.107,14.16674356,6.986130619,8.779755348,0.000374143,-0.002848803,-0.003265171,0.111527775,24.97811331,10.90724945,21.45468916,0.129582199,0.116329677,0.144389098,0.034942123,101.0286311
70.483,53.807,61.95,0.743,0.548,0.654,0.3,13.2095,6.349,2.783,-0.001,-0.001,-0.001,0.112,14.42424504,7.234440283,8.993853714,0.000604373,-0.002395976,-0.002592271,0.116614234,25.36166086,10.99318784,21.5948424,0.131532117,0.118934087,0.145789127,0.034129917,101.3337761
71.158,55.362,63.129,0.705,0.479,0.62,0.281,12.7135,6.183,2.513,-0.001,-0.002,-0.003,0.106,14.36318003,7.152789599,8.991686287,0.000247671,-0.003074692,-0.003404869,0.110994966,25.56728406,11.02489755,21.54941135,0.13132026,0.119095582,0.145366186,0.035306348,101.6534881
72.53,53.333,62.952,0.67,0.478,0.711,0.276,12.923,6.295,2.618,0,-0.001,0,0.104,14.58177094,7.298065313,9.163194057,0.001509683,-0.001577826,-0.001478412,0.108552098,26.03313916,11.20649804,21.89832347,0.132162407,0.11928058,0.146177862,0.035074007,101.9879429
72.622,54.111,63.657,0.67,0.507,0.644,0.315,12.979,6.323,2.7125,-0.002,-0.003,-0.003,0.105,14.65698079,7.336841411,9.25784155,-0.000171142,-0.003526367,-0.004068889,0.108973987,26.29394831,11.27837351,21.92702287,0.130530212,0.11797087,0.144745444,0.035570886,102.337306
73.863,55.796,63.154,0.684,0.53,0.733,0.244,13.498,6.587,2.867,-0.002,-0.003,-0.002,0.109,14.85227715,7.478450549,9.402693805,-0.000129684,-0.003895919,-0.004386054,0.11375028,26.6478815,11.37625062,22.15750522,0.131947032,0.118876187,0.146476779,0.031949931,102.7017323
75.187,54.876,63.026,0.764,0.521,0.699,0.331,12.991,6.411,2.692,-0.001,-0.002,-0.002,0.11,14.77569654,7.432875463,9.41458905,0.000168358,-0.003169278,-0.003542359,0.114716726,26.77389301,11.37618396,22.27856129,0.132093548,0.119549663,0.147500364,0.037212246,103.0813662
77.379,56.068,64.911,0.788,0.523,0.659,0.293,13.141,6.54,2.743,-0.001,-0.001,-0.001,0.106,14.98487726,7.568834275,9.588995025,0.000540058,-0.002770074,-0.002947996,0.110804075,27.25720332,11.5517264,22.67338827,0.132850558,0.121018241,0.147959452,0.035804965,103.4763417
77.358,55.263,66.676,0.79,0.504,0.655,0.286,13.3465,6.5945,2.8775,0.001,0.001,0.001,0.102,15.18566709,7.606480344,9.748485958,0.002008623,-0.000878051,-0.000492289,0.106466096,27.65529142,11.66663018,22.93440835,0.13499717,0.122802198,0.149904957,0.035168633,103.8867818
78.406,56.474,68.139,0.724,0.516,0.751,0.257,13.507,6.761,2.906,-0.002,-0.003,-0.004,0.104,15.4310167,7.789102699,9.956555347,-0.000309316,-0.004753495,-0.005155533,0.108525187,28.20047993,11.83949052,23.37168982,0.136706109,0.124807491,0.153046358,0.034795844,104.3127991
79.309,57.999,66.563,0.709,0.581,0.663,0.266,13.732,6.868,2.978,-0.001,-0.001,-0.002,0.105,15.69911972,7.947118356,10.18042176,0.000417236,-0.00272196,-0.003078149,0.108766237,28.8287471,12.00787388,23.87780887,0.139519519,0.126920414,0.155258394,0.034339547,104.7544953
79.86,56.633,66.511,0.766,0.537,0.69,0.241,13.984,7.0045,3.059,-0.002,-0.003,-0.003,0.104,15.89704917,8.057953759,10.30865463,-0.000108516,-0.004129101,-0.004393982,0.107677746,29.28990277,12.12502851,24.10663638,0.140030152,0.127692625,0.155065091,0.032337791,105.2119613
77.232,53.899,61.66,0.716,0.553,0.695,0.278,13.1,5.132,1.3095,0.004,0.007,0.008,0.102,14.75064725,6.152572583,8.095669413,0.00456832,0.004855906,0.00708701,0.106107206,27.8414826,11.7156731,22.59324069,0.134800883,0.121087632,0.149343298,0.035016014,105.6852774
78.738,59.048,64.241,0.73,0.532,0.683,0.34,13.3065,5.226,1.449,-0.006,-0.008,-0.011,0.101,15.02837083,6.210186247,8.336552558,-0.003469452,-0.009586246,-0.011535435,0.106385686,28.30317182,11.79251659,23.12450528,0.139546283,0.122871081,0.155183146,0.035310772,106.1745129
79.898,58.705,65.091,0.8,0.554,0.705,0.252,13.407,5.301,1.503,-0.003,-0.004,-0.005,0.1,15.21013256,6.314778419,8.504538858,-0.001730107,-0.005328115,-0.006538501,0.104973958,28.72094117,11.91492288,23.36206192,0.14156787,0.124278394,0.157929156,0.034426842,106.6797264
80.789,59.762,65.305,0.734,0.594,0.726,0.262,13.668,5.517,1.601,0,0.001,0.001,0.1,15.46696817,6.507624522,8.700289893,0.00183307,-0.000917574,-0.000973822,0.104472432,29.34459591,12.04905964,23.5979036,0.142975848,0.126138332,0.159411765,0.034251825,107.2009656
81.068,58.724,64.951,0.725,0.508,0.719,0.248,13.607,5.547,1.649,-0.002,-0.002,-0.003,0.098,15.40996942,6.534928249,8.707167772,0.000160719,-0.003306808,-0.003733971,0.10279964,29.4135332,12.04256782,23.46988951,0.141304856,0.125931315,0.15614694,0.032631053,107.7382675
82.451,58.348,64.431,0.736,0.572,0.681,0.288,13.578,5.665,1.728,-0.001,-0.002,-0.003,0.103,15.41438385,6.633230422,8.76035062,0.000588252,-0.003188617,-0.003456127,0.106590206,29.57559653,12.04612615,23.33545296,0.141441165,0.125968291,0.155625346,0.033888,108.2916583
82.35,57.86,67.145,0.723,0.494,0.902,0.271,13.736,5.738,1.871,-0.002,-0.002,-0.003,0.1,15.50675765,6.691923568,8.884537478,0.000264783,-0.003358756,-0.003801578,0.104955926,29.90210862,12.12169515,23.43330925,0.144787675,0.12637489,0.157361935,0.032522386,108.8611533
85.238,58.212,67.479,0.823,0.61,0.781,0.284,13.836,5.812,1.924,-0.001,0,-0.001,0.102,15.64386897,6.792921169,9.016046588,0.001514061,-0.001508408,-0.001601752,0.107451648,30.34256758,12.23747434,23.44257739,0.143385021,0.126431125,0.156696442,0.0348902,109.4467572
85.082,60.432,66.253,0.806,0.597,0.796,0.288,13.824,5.861,2.015,-0.002,-0.001,-0.003,0.102,15.65533724,6.832763323,9.068861317,0.000154919,-0.003782869,-0.004418061,0.106514614,30.54410023,12.2310798,23.32801114,0.144060482,0.126536161,0.15700399,0.032896272,110.048464
85.486,60.477,67.307,0.781,0.566,0.767,0.285,13.9345,6.035,2.0675,-0.003,-0.002,-0.004,0.108,15.75161976,6.97033122,9.185943573,-0.000373803,-0.003853316,-0.004593662,0.111691612,30.94100051,12.2939021,23.30251645,0.143711428,0.127585709,0.155789588,0.033974808,110.6662571
86.88,59.315,68.063,0.891,0.57,0.759,0.275,13.892,6.077,2.127,-0.001,0,-0.002,0.109,15.77412629,7.018323994,9.261507111,0.001156439,-0.002347748,-0.002435809,0.113270584,31.1577358,12.33579385,23.27952431,0.146646789,0.12942106,0.158448418,0.034148021,111.3001091
85.671,60.391,66.897,0.81,0.542,0.744,0.277,14.102,6.201,2.271,-0.002,-0.001,-0.002,0.099,15.92825314,7.111860776,9.388297211,0.000729848,-0.002346195,-0.002780476,0.103942961,31.46058182,12.46709689,23.40995822,0.148068834,0.130935017,0.159470616,0.034031724,111.9499823
86.839,59.657,68.584,0.853,0.543,0.818,0.246,14.219,6.259,2.2515,-0.002,-0.003,-0.003,0.098,16.04976558,7.150440107,9.505250326,7.14E-05,-0.003861732,-0.004163285,0.102582176,31.87862133,12.54397889,23.4922161,0.151097352,0.131961207,0.161374794,0.032174512,112.6158284
90.415,60.335,67.92,0.804,0.608,0.834,0.245,14.12,6.291,2.246,-0.003,-0.003,-0.004,0.1,16.07252767,7.166404387,9.569149926,-0.000246465,-0.003928673,-0.004524063,0.104595038,32.10497089,12.59900572,23.79118054,0.150787047,0.132030927,0.161612275,0.032782356,113.2975887
88.902,60.556,68.506,0.804,0.586,0.794,0.263,14.14,6.349,2.207,-0.001,0,-0.001,0.098,16.09016937,7.203956937,9.615961818,0.001691943,-0.00129154,-0.001355568,0.1023998,32.25800011,12.63194932,23.9831721,0.149992957,0.130537891,0.160467572,0.031318379,113.9951942
89.11,61.95,69.444,0.855,0.615,0.818,0.248,14.275,6.42,2.257,-0.001,-0.001,-0.002,0.1,16.26326181,7.309239679,9.76291349,0.00055811,-0.003168018,-0.003309422,0.104938613,32.73088546,12.79310012,24.36714043,0.15395308,0.13280047,0.163447801,0.032191874,114.7085656
91.325,61.545,70.029,0.839,0.64,0.896,0.265,14.356,6.5,2.378,-0.001,-0.001,-0.003,0.099,16.326144,7.357989609,9.848437802,0.000345954,-0.00323214,-0.003798685,0.103533835,32.91806896,12.87874377,24.66377755,0.151095574,0.132214109,0.161449244,0.032773463,115.4376137
92.012,62.865,70.906,0.809,0.63,0.742,0.252,14.374,6.542,2.408,-0.003,-0.002,-0.004,0.099,16.41784754,7.412834182,9.949325292,-0.000391631,-0.004102892,-0.004923498,0.104214846,33.22269171,12.95245176,24.97823555,0.15264884,0.134746878,0.163528768,0.032996036,116.1822389
91.75,61.406,71.656,0.842,0.611,0.819,0.243,14.36,6.592,2.454,0,0,0,0.1,16.41994638,7.480624011,10.00268167,0.00155632,-0.001292098,-0.001446298,0.103947006,33.38715942,12.9586847,25.04381236,0.152843052,0.135196634,0.162574653,0.031332004,116.942332
92.01,61.927,72.397,0.803,0.582,0.789,0.244,14.477,6.709,2.517,-0.002,-0.003,-0.003,0.098,16.48945364,7.579024601,10.11024702,0.000162521,-0.003684019,-0.004332752,0.102543627,33.64419521,13.01965598,25.30470335,0.152407755,0.135636807,0.161887636,0.031311746,117.7177737
93.011,62.987,71.747,0.806,0.616,0.748,0.235,14.568,6.754,2.578,-0.002,-0.002,-0.003,0.095,16.57739125,7.621148168,10.20419144,9.87E-05,-0.00374547,-0.00413334,0.100552915,33.87535707,13.07336224,25.53910489,0.148519753,0.13495491,0.160987944,0.03096955,118.5084351
94.161,62.748,72.512,0.855,0.605,0.766,0.242,14.562,6.803,2.683,0.001,0.001,0.002,0.1,16.64895962,7.689569987,10.28913992,0.002507831,-0.000301232,8.34E-05,0.103797168,34.26356575,13.19741349,25.71946122,0.151976556,0.136740858,0.163806772,0.032523763,119.3141778
93.93,62.98,73.182,0.906,0.718,0.885,0.262,14.6985,6.823,2.69,-0.002,-0.002,-0.004,0.1,16.73481102,7.743019737,10.38229797,-0.000297461,-0.00428552,-0.005043923,0.105526634,34.61179956,13.27680987,25.94753615,0.15475383,0.138296214,0.166236768,0.032799785,120.1348537
94.273,62.576,73.393,0.952,0.603,0.866,0.25,14.767,6.889,2.839,-0.001,-0.001,-0.003,0.108,16.83265995,7.837600028,10.49884804,-1.18E-05,-0.00359598,-0.004351533,0.112728311,35.1042081,13.35391187,26.08664424,0.156614601,0.13983192,0.167625739,0.033649015,120.9703056
95.006,64.829,73.778,1.086,0.657,0.795,0.254,14.643,6.93,2.826,0,0,-0.001,0.109,16.74283395,7.885872118,10.50293076,0.001005448,-0.002420716,-0.00283581,0.113894034,35.16599608,13.31252335,25.95501041,0.158883756,0.141835389,0.167773227,0.033934113,121.8203669
96.866,63.067,75.066,0.843,0.63,0.783,0.246,15.5545,7.2285,3.301,-0.001,-0.001,-0.002,0.109,17.08874344,8.022487856,10.7448706,5.49E-06,-0.003397537,-0.003911755,0.115119872,35.75181515,13.42888877,26.2365608,0.163432697,0.144861818,0.171497426,0.030975877,122.6848622
97.116,63.534,73.738,0.846,0.682,0.882,0.255,14.8375,7.076,2.9695,-0.001,-0.002,-0.003,0.105,16.9694966,8.023620769,10.72943944,-0.000186569,-0.004077593,-0.004532607,0.111206484,35.94997886,13.4361348,26.12559861,0.162189449,0.143951452,0.168940837,0.03539036,123.5636069
96.864,63.802,73.772,0.836,0.658,0.867,0.262,14.815,7.133,2.969,0,0.001,-0.001,0.108,17.01904093,8.071661176,10.80508598,0.001265601,-0.002155374,-0.002352258,0.11314712,36.3349664,13.50813408,26.20298846,0.160315192,0.142873987,0.168546215,0.035246476,124.4564079
97.724,62.587,74.916,0.863,0.689,0.873,0.286,15.075,7.215,3.1085,-0.001,0,-0.001,0.105,17.26035662,8.196431775,10.99810431,0.00070954,-0.002659966,-0.003000322,0.110986786,37.0210837,13.73769401,26.60769189,0.159095125,0.142757661,0.168953386,0.034343347,125.3630635
100.77,65.273,75.711,0.834,0.602,0.812,0.268,15.294,7.378,3.134,0.001,0.001,0,0.105,17.55144276,8.345666586,11.22198273,0.001476384,-0.001962902,-0.002008419,0.110901756,37.91419578,13.96699479,27.12131344,0.156382205,0.143483573,0.165801471,0.034878678,126.2833633
100.74,64.728,75.483,0.895,0.59,0.805,0.259,15.4755,7.471,3.139,-0.001,0.001,0,0.099,17.73500889,8.446710299,11.37116013,0.000977806,-0.002460933,-0.002597964,0.105636231,38.37712541,14.14285843,27.40286637,0.157131468,0.144491394,0.167658484,0.034430043,127.2170889
101.78,65.153,77.493,0.903,0.617,0.865,0.256,15.6235,7.611,3.172,-0.001,0,-0.002,0.1,17.88513347,8.533532433,11.49795318,0.000256017,-0.003577115,-0.003901572,0.10563947,38.81893606,14.25873723,27.70012011,0.157378769,0.146264185,0.169231036,0.034281801,128.1640137
100.1,56.572,72.85,0.885,0.674,0.825,0.287,15.0475,6.074,2.03,0.002,0.007,0.007,0.104,17.09233588,6.981607632,9.933507309,0.003290563,0.003232945,0.0048987,0.109329437,38.13919177,13.8403323,26.4864381,0.157762174,0.146526167,0.167012636,0.034087194,129.1239033
101.96,60.531,76.241,0.854,0.65,0.827,0.258,15.3215,6.267,2.067,-0.003,-0.003,-0.006,0.1,17.55703352,7.130191408,10.26036531,-0.001458824,-0.006459859,-0.007639262,0.105484765,38.92993282,14.14046857,27.57300099,0.158560918,0.148123271,0.169272795,0.032993186,130.0965154
101.57,58.946,74.373,0.906,0.762,0.771,0.245,15.656,6.375,2.152,-0.002,-0.001,-0.004,0.096,17.8573226,7.226819316,10.47758228,-0.001194108,-0.004987465,-0.005787205,0.101954528,39.60848429,14.34340084,28.08554996,0.163247653,0.150950263,0.171234723,0.032696551,131.0816002
102.37,61.996,75.859,0.91,0.649,0.836,0.247,15.6945,6.5475,2.2625,0,0.001,-0.001,0.095,18.08308046,7.387155578,10.67131331,0.000730536,-0.002169234,-0.002335851,0.10113298,40.17861515,14.51828205,28.44814374,0.164154209,0.152560376,0.174120781,0.033215061,132.0789007
104.79,63.44,76.761,1.002,0.644,0.905,0.233,15.855,6.557,2.212,0.001,0.002,0.001,0.098,18.44349833,7.446412055,10.92703668,0.001416228,-0.001782222,-0.001704489,0.103820271,40.99417495,14.72972499,29.10050017,0.16774009,0.156620925,0.180102033,0.03321771,133.0881525
107.47,62.834,78.714,0.924,0.688,0.892,0.286,16.435,6.8355,2.43,-0.001,0,-0.003,0.102,19.0839354,7.72121705,11.37723013,-0.000342907,-0.004058066,-0.004840766,0.107776187,42.4691183,15.18118746,30.04480773,0.175044819,0.160750353,0.18983641,0.035482243,134.1090844
110.17,64.979,80.528,0.962,0.696,0.978,0.248,16.904,6.868,2.34,0,0.001,0,0.1,19.67289227,7.827978836,11.72569141,0.000883576,-0.002252705,-0.002167094,0.10546668,43.84704108,15.54755235,31.00542055,0.18174195,0.164631377,0.195113214,0.033923414,135.1414183
111.48,66.183,80.716,0.963,0.701,0.981,0.227,17.3925,7.1305,2.561,0,0.001,-0.002,0.1,20.00201644,8.012147774,11.92129854,0.000595878,-0.002873663,-0.003219295,0.105006978,44.47924702,15.69446921,31.30862949,0.185310817,0.166563767,0.197088725,0.032529512,136.1848696
112.63,65.243,81.033,0.906,0.819,0.921,0.249,15.248,6.763,2.112,0,0.001,-0.002,0.1,19.40633914,7.885790003,11.61510045,0.000485271,-0.00294606,-0.003303479,0.102313789,43.82513389,15.39389542,30.48824286,0.184201806,0.164590626,0.194107702,0.036218391,137.2391473
112.97,67.457,82.911,1.094,0.847,1.074,0.245,17.3785,7.172,2.649,0.001,0.002,-0.001,0.1,20.00590689,8.010772763,11.96975441,0.001217429,-0.001879935,-0.001870511,0.104864842,44.56617441,15.58962105,30.93287717,0.193405801,0.170882747,0.2014717,0.032496014,138.3039542
110.87,62.482,78.243,1.111,0.881,1.005,0.227,16.955,7.001,2.689,-0.001,0.002,-0.002,0.099,19.5863889,7.860151971,11.72758683,0.001064951,-0.00258976,-0.002663694,0.103636542,43.81227101,15.25352933,29.98038025,0.191650153,0.169426994,0.204122893,0.032329627,139.3789872
111.27,63.055,79.034,1.012,0.787,1.075,0.225,16.954,7.0805,2.824,-0.001,-0.001,-0.004,0.097,19.59088091,7.90152929,11.78106303,-0.000240585,-0.004257839,-0.004670716,0.102251924,43.97565149,15.29224832,29.95908768,0.19226419,0.17005693,0.209572186,0.031840382,140.4639374
112.81,62.744,78.787,1.062,0.831,1.046,0.233,18.02,7.453,3.335,-0.001,-0.001,-0.003,0.097,19.88745999,8.068500311,12.00373762,-0.000128438,-0.003523086,-0.004098663,0.103584323,44.69062274,15.41555843,30.12195858,0.193936286,0.17067029,0.209211919,0.03065314,141.5584906
113.93,63.006,78.997,1.144,0.824,1.062,0.23,16.9555,7.181,2.8675,0,0,-0.001,0.096,19.71586927,7.986575816,11.93235608,0.000916046,-0.002333615,-0.002600083,0.102166836,44.84661073,15.38192026,30.03153741,0.193658425,0.169967745,0.208889818,0.032858961,142.6623269
114.2,61.771,78.052,1.042,0.889,1.104,0.272,16.747,7.224,2.927,0,0.001,-0.002,0.098,19.54185169,7.957947389,11.83243264,0.00072513,-0.002582695,-0.002746,0.103467992,44.65981951,15.26828573,29.57196279,0.196778238,0.169868263,0.208665185,0.032216809,143.7751217
114.32,63.811,77.984,1.006,0.978,1.042,0.246,16.8685,7.2715,2.908,0.001,0.001,-0.002,0.097,19.70483283,8.03127666,11.97916026,0.001017727,-0.002381587,-0.002741804,0.102943233,45.26399767,15.42675643,29.84075789,0.194276245,0.169344423,0.20667378,0.032412374,144.8965453
