force_x_max,force_y_max,force_z_max,vb_x_max,vb_y_max,vb_z_max,ae_rms_max,force_x_median,force_y_median,force_z_median,vb_x_median,vb_y_median,vb_z_median,ae_rms_median,force_x_mean,force_y_mean,force_z_mean,vb_x_mean,vb_y_mean,vb_z_mean,ae_rms_mean,force_x_std,force_y_std,force_z_std,vb_x_std,vb_y_std,vb_z_std,ae_rms_std,flute_1
53.394,54.202,52.685,0.717,0.657,0.662,0.267,11.098,5.718,3.674,-0.001,-0.002,0,0.121,11.18280602,6.442867483,7.096473764,0.000704761,-0.003080005,-0.003232417,0.126243468,16.13782206,10.11443782,17.72967262,0.118944431,0.11332465,0.143295287,0.028223453,106.0630776
52.593,52.953,50.896,0.655,0.538,0.721,0.259,11.166,5.807,3.746,0,0,0.002,0.122,11.24865848,6.508102275,7.184100122,0.001239327,-0.001688729,-0.001780378,0.127100141,16.30794443,10.08865452,17.8645666,0.120957207,0.114562969,0.144646788,0.028472522,106.2789212
54.578,53.961,52.273,0.629,0.632,0.809,0.29,11.319,5.897,3.84,-0.001,-0.002,-0.001,0.123,11.42786714,6.641238605,7.328688772,0.000418908,-0.002979696,-0.003483256,0.128102599,16.61205841,10.20093101,18.19222229,0.120892292,0.114925984,0.145242574,0.029415312,106.5014004
53.415,53.159,51.542,0.658,0.588,0.731,0.316,11.406,5.964,3.878,-0.001,-0.001,0.001,0.123,11.49965218,6.691295967,7.418556455,0.001105373,-0.002359595,-0.00235421,0.128556373,16.77163924,10.2516122,18.2940615,0.119596144,0.114093075,0.144109313,0.028181665,106.7306968
53.291,54.857,52.175,0.653,0.591,0.798,0.253,11.319,6.009,4.034,-0.002,-0.003,-0.001,0.115,11.59408216,6.739951713,7.533192453,0.000130385,-0.003780893,-0.00433091,0.120763325,16.90141283,10.29594501,18.42877593,0.11460398,0.111117741,0.13941991,0.028455685,106.9669833
56.266,54.673,53.61,0.676,0.622,0.71,0.256,11.417,6.098,4.0795,-0.002,-0.002,-0.001,0.117,11.74269779,6.805688612,7.648384672,6.23E-05,-0.003734546,-0.004076269,0.12201626,17.19420089,10.41283883,18.67655796,0.115654562,0.113039861,0.140166419,0.026653903,107.210424
55.863,56.813,53.431,0.655,0.617,0.631,0.289,11.541,6.167,4.176,-0.001,-0.001,0.001,0.122,11.90796272,6.933669761,7.780199097,0.000792671,-0.002359227,-0.002523224,0.127351595,17.51177277,10.51978182,18.91165117,0.116716329,0.114599455,0.139862229,0.028550239,107.4611738
55.239,56.132,53.838,0.627,0.567,0.615,0.264,11.532,6.242,4.285,0,-0.001,0.002,0.119,12.03578401,6.981578723,7.911350109,0.001208357,-0.002110239,-0.002317599,0.125036833,17.76091617,10.60554285,19.12267435,0.119973448,0.118019449,0.144162418,0.029229832,107.7193786
55.803,56.182,55.615,0.653,0.543,0.605,0.272,11.659,6.378,4.323,-0.001,-0.001,0.001,0.117,12.20984586,7.104873305,8.035263727,0.001021149,-0.002650954,-0.002498123,0.123142036,18.08924686,10.66327332,19.43812955,0.118510406,0.118411615,0.14239671,0.029188485,107.985175
58.199,56.401,56.261,0.672,0.569,0.641,0.273,11.8275,6.504,4.4265,-0.002,-0.002,-0.001,0.117,12.36188262,7.21068005,8.172676437,0.000272539,-0.003366921,-0.00389335,0.123286035,18.3865301,10.78008378,19.65951818,0.118113459,0.118079236,0.141637993,0.029299248,108.2586902
58.537,53.765,53.714,0.732,0.646,0.749,0.256,11.209,4.883,2.975,0.008,0.013,0.019,0.107,11.93868153,5.609792436,6.577440117,0.008433905,0.010190445,0.014304935,0.11520836,18.70647414,10.75368404,18.90798254,0.130458139,0.126734398,0.152643907,0.02990199,108.5400419
61.084,55.28,55.008,0.646,0.623,0.71,0.277,11.621,5.127,3.054,-0.004,-0.006,-0.006,0.114,12.34016357,5.886401675,6.800494145,-0.002346455,-0.008684235,-0.010887195,0.120421033,19.21263337,10.99751848,19.69780938,0.128700754,0.12669013,0.152778521,0.029795926,108.8293382
63.66,55.7,55.029,0.715,0.596,0.68,0.272,11.78,5.265,3.124,-0.004,-0.004,-0.003,0.117,12.49421109,6.035394074,6.935909428,-0.002398077,-0.006465101,-0.007840203,0.122244654,19.54981854,11.12158383,19.96240118,0.128220529,0.126933274,0.152833325,0.028806921,109.1266779
62.46,57.635,55.933,0.758,0.54,0.663,0.265,11.786,5.307,3.159,-0.003,-0.003,-0.003,0.113,12.56709673,6.059963622,7.027298852,-0.001774533,-0.006066225,-0.006833074,0.119088242,19.67104963,11.15650485,20.02770001,0.126830481,0.126439853,0.153678749,0.02833701,109.4321497
62.008,57.415,58.379,0.658,0.625,0.738,0.3,11.893,5.434,3.257,-0.001,0,0.002,0.114,12.74940082,6.217354563,7.183246145,0.000553666,-0.002310971,-0.002579388,0.120441433,20.03449825,11.27577799,20.34853595,0.129312286,0.127742476,0.156522722,0.029564051,109.7458328
62.985,58.566,57.888,0.686,0.578,0.735,0.291,12.0065,5.506,3.347,-0.001,0,0.002,0.113,12.82725007,6.276717044,7.279308524,0.001000455,-0.002680886,-0.00271332,0.120263018,20.23869952,11.31764571,20.52464477,0.126633016,0.126677531,0.155080697,0.029846271,110.0677966
64.249,60.163,60.312,0.716,0.63,0.701,0.261,12.198,5.573,3.404,-0.001,-0.001,0.001,0.114,12.98510048,6.375866148,7.407784618,0.000529123,-0.003192679,-0.003278462,0.121364317,20.53784483,11.41093485,20.76295389,0.125367946,0.125349587,0.154185471,0.03194854,110.3981009
65.634,59.164,58.965,0.669,0.586,0.724,0.276,12.29,5.632,3.46,-0.002,-0.001,0.001,0.114,13.11959119,6.424961912,7.518321703,0.00052842,-0.002958228,-0.003043955,0.121530485,20.84574428,11.53116824,21.08759638,0.127769753,0.12764382,0.158409651,0.03103216,110.7367954
68.657,59.559,59.001,0.687,0.578,0.713,0.287,12.506,5.775,3.583,-0.002,0,0.001,0.114,13.31489309,6.56807994,7.689537943,0.000600576,-0.002934724,-0.003157073,0.122501604,21.25092068,11.67840724,21.31085384,0.130855633,0.130028292,0.160518745,0.032589546,111.0839203
66.49,59.545,59.643,0.741,0.587,0.703,0.308,12.63,5.868,3.65,-0.001,-0.001,0.002,0.114,13.38438758,6.662755387,7.785783481,0.000891722,-0.002763066,-0.002642078,0.121931512,21.49471002,11.74143563,21.48029817,0.132865977,0.131580856,0.161762223,0.032904599,111.4395061
68.229,60.338,59.701,0.707,0.616,0.695,0.28,12.635,5.972,3.783,-0.001,0,0.001,0.113,13.47960977,6.756425953,7.897071957,0.000840471,-0.002815394,-0.003104758,0.121037004,21.76612297,11.80830286,21.60868328,0.133817822,0.132220247,0.161771287,0.031616669,111.8035733
70.254,59.459,60.745,0.711,0.654,0.756,0.288,12.633,6.007,3.806,0,0.001,0.003,0.112,13.47713799,6.771899641,7.94411751,0.001724129,-0.001428615,-0.0013414,0.120174639,21.88142866,11.76077405,21.52532642,0.132570911,0.131199393,0.161955105,0.032987857,112.176133
69.04,60.573,61.077,0.733,0.653,0.702,0.262,12.7735,6.142,3.973,-0.002,-0.001,0,0.112,13.67402963,6.903815249,8.100514917,0.000237453,-0.003760522,-0.004229997,0.119640065,22.30383246,11.90167382,21.88931432,0.134015454,0.132325612,0.163223102,0.030404187,112.5571865
70.947,59.712,61.17,0.746,0.596,0.771,0.285,12.864,6.147,3.985,-0.002,-0.001,0,0.111,13.76043297,6.957707815,8.198628482,0.00012788,-0.003724411,-0.004168449,0.119527141,22.59471607,11.9658633,22.00737631,0.135033238,0.133932553,0.165119818,0.0325824,112.9467257
70.846,61.374,60.59,0.709,0.573,0.741,0.284,12.924,6.229,4.088,-0.002,0,0.002,0.111,13.84287556,7.020843183,8.288152982,0.001099839,-0.002263066,-0.002328737,0.120075174,22.81570814,11.99419428,22.12843581,0.138047603,0.136701776,0.168480118,0.033636504,113.344733
68.939,61.214,62.562,0.71,0.634,0.716,0.275,12.888,6.272,4.089,-0.002,0,0.001,0.111,13.77664232,7.061035277,8.29480765,0.000725865,-0.002463784,-0.002814585,0.120229296,22.89288439,11.99874642,21.9694342,0.139226853,0.138412295,0.169671829,0.033223954,113.7511812
72.292,62.594,61.426,0.701,0.689,0.72,0.321,12.9885,6.38,4.215,-0.001,0.001,0.003,0.111,13.8304049,7.140419401,8.357957757,0.001647647,-0.001720504,-0.001618654,0.120427936,23.05383703,12.00508982,21.90332739,0.137217716,0.136904274,0.167565159,0.034171156,114.1660341
74.196,62.28,62.151,0.778,0.607,0.83,0.271,13.025,6.382,4.322,-0.002,0,0.002,0.11,13.8610925,7.166913382,8.425930701,0.000836451,-0.00319046,-0.003200544,0.118318898,23.26598554,12.07021356,22.01749383,0.135659227,0.136290688,0.16652538,0.032643674,114.5892461
71.829,60.272,61.222,0.777,0.633,0.707,0.286,13.154,6.484,4.3805,-0.002,0,0.001,0.111,13.92938333,7.262245993,8.521960206,0.000637977,-0.003113227,-0.003513688,0.120646277,23.52428572,12.11307958,22.0588093,0.135898905,0.135556437,0.16662614,0.034462915,115.0207626
71.469,63.675,61.007,0.773,0.588,0.794,0.3,13.042,6.529,4.4335,-0.002,0,0.002,0.111,13.9160136,7.282618204,8.55115538,0.000475111,-0.00293623,-0.003251205,0.119103793,23.6496501,12.12448574,22.136056,0.136520122,0.137837614,0.166689876,0.034390125,115.4605201
73.32,61.48,63.199,0.859,0.695,0.765,0.292,13.11,6.63,4.49,-0.002,0,0.002,0.111,14.05054952,7.349786802,8.658154014,0.001235456,-0.002443062,-0.002485258,0.119234351,23.97188852,12.20675957,22.29859585,0.135782338,0.138426094,0.165231876,0.034645858,115.9084463
73.776,60.279,61.481,0.729,0.628,0.714,0.305,13.237,6.617,4.56,-0.003,-0.001,0.001,0.112,14.10930411,7.373080423,8.722787939,0.000179879,-0.003522688,-0.00387074,0.120224096,24.16601805,12.1913027,22.31411852,0.135018954,0.13718652,0.16379526,0.034573929,116.36446
74.011,61.78,64.105,0.725,0.716,0.788,0.282,13.331,6.757,4.649,-0.003,0.001,0.003,0.112,14.27072619,7.497539644,8.883992851,0.000985201,-0.002202252,-0.002255726,0.121386668,24.58937519,12.36621692,22.53920399,0.13569368,0.138241016,0.165218823,0.035787884,116.828472
77.062,63.525,64.38,0.721,0.65,0.768,0.284,13.443,6.847,4.708,-0.004,-0.002,0,0.113,14.36963063,7.552513492,8.988350787,-0.000189588,-0.004482765,-0.004852768,0.121542713,24.87845607,12.4347156,22.60323072,0.13566686,0.137532028,0.164294409,0.035766656,117.3003841
76.02,61.971,64.4,0.847,0.651,0.717,0.3,13.617,6.923,4.804,-0.001,0.001,0.003,0.113,14.55738913,7.652795666,9.143296755,0.001644101,-0.001714468,-0.001732715,0.121871835,25.32249967,12.62891854,22.92122547,0.138909117,0.140143012,0.167238623,0.03433183,117.7800905
75.165,64.156,64.07,0.798,0.567,0.711,0.296,14.059,7.093,5.003,-0.003,0,0.002,0.113,14.76303867,7.72971982,9.307581543,0.000838127,-0.003179505,-0.003055485,0.120620199,25.54443019,12.64205845,23.22702728,0.139488384,0.1410583,0.167132392,0.034637337,118.2674771
76.968,63.375,67.176,0.811,0.678,0.757,0.309,13.717,7.064,4.956,-0.003,0,0.001,0.112,14.72461305,7.740821492,9.325121685,0.000554754,-0.003336021,-0.003479151,0.120570769,25.76419162,12.74783093,23.23528405,0.141665062,0.143215343,0.170583774,0.035603086,118.7624221
78.577,64.569,64.327,0.753,0.704,0.753,0.3,13.884,7.18,4.976,-0.003,0,0.002,0.114,14.86823856,7.88160865,9.458533486,0.000873571,-0.002798531,-0.002875509,0.121697851,26.20177982,12.88445186,23.47507389,0.142119183,0.143170998,0.169556014,0.035534471,119.2647961
78.852,64.207,65.685,0.843,0.651,0.783,0.287,14.075,7.301,5.081,-0.003,0,0.001,0.115,15.03279772,7.996197409,9.597819237,0.00064224,-0.003077719,-0.003393839,0.122785732,26.59158928,13.02568308,23.76897102,0.141976642,0.14272636,0.17059575,0.035706762,119.7744621
81.223,68.062,67.585,0.955,0.681,0.818,0.298,14.2015,7.491,5.141,-0.003,-0.001,0.001,0.123,15.24003815,8.152070721,9.775959676,0.000668048,-0.003448191,-0.003455277,0.130417671,26.99144806,13.18404888,24.06620185,0.156442567,0.149063363,0.186321797,0.036463875,120.2912763
80.957,65.921,69.018,0.819,0.716,0.878,0.297,14.27,7.613,5.231,-0.003,0.001,0.002,0.115,15.37811709,8.254247235,9.872169542,0.000975092,-0.002468989,-0.002681464,0.123842569,27.20888144,13.18314126,24.09853507,0.151075467,0.147765937,0.17909241,0.037084541,120.8150876
81.575,66.997,67.911,0.88,0.736,0.857,0.309,14.41,7.7295,5.347,-0.003,-0.001,0.001,0.115,15.51242801,8.385828327,10.01061281,0.000803681,-0.003071883,-0.003036185,0.123702582,27.58303542,13.30552196,24.34621782,0.156961195,0.15248656,0.18456329,0.035512387,121.3457382
76.584,51.061,56.655,0.89,0.71,0.858,0.256,21.27,5.527,4.037,-0.002,0.005,0.005,0.102,21.54817999,6.074206042,7.874248909,-4.95E-06,0.00031361,0.000190263,0.109707668,24.76235987,12.09590085,20.71129235,0.152650729,0.142869536,0.176482096,0.032230405,121.8830639
82.406,57.02,59.599,0.903,0.598,0.839,0.298,25.443,5.778,4.2385,-0.004,-0.002,-0.003,0.111,25.75363514,6.383136513,8.235016065,-0.001997101,-0.00542155,-0.006924209,0.119016452,25.77772134,12.64437614,21.82301066,0.152924953,0.143900314,0.17642077,0.034132786,122.4268941
88.095,57.334,62.987,0.808,0.689,0.816,0.282,29.107,5.858,4.385,-0.004,0,-0.002,0.111,29.45356997,6.466917855,8.480586712,-0.001308919,-0.003875426,-0.005278743,0.118553967,26.42251904,12.9030057,22.52581785,0.155557504,0.14580962,0.178733566,0.033016091,122.9770523
92.345,55.215,60.734,0.78,0.715,0.829,0.271,32.529,5.831,4.462,-0.004,0,-0.002,0.109,32.87724806,6.467132118,8.593037532,-0.001280775,-0.00382196,-0.004922535,0.11640344,26.72824266,12.97920478,22.7843477,0.155678928,0.146327535,0.179599008,0.033285351,123.5333561
95.823,57.755,63.55,0.981,0.694,0.843,0.278,35.9665,5.909,4.515,-0.004,0,-0.001,0.11,36.37905768,6.52885951,8.788501927,-0.001252566,-0.003579006,-0.004802365,0.118487738,27.27978595,13.14720351,23.31370746,0.158024454,0.147480433,0.180941016,0.033789056,124.0956175
100.84,60.054,62.829,0.819,0.63,0.799,0.282,39.7895,6.106,4.933,-0.004,0,-0.001,0.109,39.88125142,6.668213351,9.056949185,-0.000886271,-0.0033147,-0.004466929,0.116995835,27.95887312,13.42952307,23.83513959,0.161970566,0.149860199,0.184921627,0.03328301,124.6636433
103.87,59.975,64.748,0.913,0.665,0.796,0.29,42.6,6.052,4.731,-0.004,0,-0.002,0.111,43.04050411,6.643533335,9.109454135,-0.001300957,-0.003712346,-0.004825012,0.119162231,28.28671705,13.52128828,24.02093641,0.161339216,0.149249285,0.183908045,0.033067075,125.2372354
107.95,60.483,64.448,0.847,0.621,0.801,0.296,45.75,6.13,4.85,-0.004,0,-0.002,0.113,46.19315446,6.710100208,9.228552982,-0.001228308,-0.003755161,-0.005103518,0.121003146,28.64972303,13.63591031,24.16418613,0.162210258,0.149015494,0.184473989,0.03386716,125.8161908
113.12,59.717,64.227,0.953,0.707,0.885,0.315,48.9805,6.194,4.959,-0.003,0,-0.002,0.112,49.38828186,6.767272986,9.417946644,-0.000942247,-0.003454029,-0.004508549,0.12037666,29.22427293,13.83513868,24.43578165,0.163559115,0.150446692,0.186728302,0.03459449,126.4003021
116.36,61.06,65,0.836,0.616,0.848,0.287,51.927,6.244,5.022,-0.004,0,-0.002,0.113,52.37796387,6.833775302,9.535741798,-0.00115153,-0.003740821,-0.004876725,0.121427639,29.54799673,13.957799,24.54398975,0.165184382,0.151091768,0.187356592,0.033279705,126.9893575
121.88,60.885,65.78,0.964,0.712,0.985,0.279,54.937,6.295,5.1145,-0.003,0,-0.002,0.112,55.36738273,6.892192742,9.669554503,-0.001003532,-0.003583444,-0.004781591,0.120059622,29.891388,14.10841777,24.78164702,0.168103494,0.151885352,0.189257241,0.032742798,127.5831416
123.44,60.945,67.049,1.007,0.655,0.905,0.31,57.724,6.309,5.153,-0.003,0,-0.002,0.114,58.21149566,6.902271109,9.763121874,-0.000860305,-0.003334614,-0.004516165,0.12214954,30.11679697,14.13435949,24.94888876,0.168637228,0.152535868,0.190449027,0.033779734,128.1814351
127.86,60.988,66.892,1.126,0.669,0.866,0.287,60.512,6.348,5.179,-0.004,0,-0.002,0.116,61.03113761,6.933095899,9.866127092,-0.000832053,-0.00311444,-0.004180395,0.124159522,30.41721877,14.21830126,25.07590751,0.169787826,0.15317798,0.191400521,0.033412101,128.7840154
130.18,61.008,68.231,0.957,0.641,0.875,0.283,63.248,6.378,5.279,-0.003,-0.001,-0.003,0.114,63.76473125,6.972445001,10.00462029,-0.001196815,-0.003841819,-0.004981654,0.123210535,30.75831549,14.36464131,25.2762821,0.17364492,0.154454604,0.19516781,0.033575523,129.3906569
135.43,64.603,70.056,1.035,0.626,1.056,0.31,65.875,6.452,5.3955,-0.003,-0.001,-0.003,0.117,66.39917767,7.039376008,10.12814639,-0.001160608,-0.003711745,-0.004883337,0.124978114,31.10421847,14.51796521,25.58458923,0.174486272,0.154554304,0.194925743,0.033930768,130.0011312
138.25,63.011,68.318,1.012,0.662,0.988,0.294,68.391,6.393,5.458,-0.003,0,-0.002,0.116,68.90011194,7.000227276,10.19345226,-0.0010824,-0.003523296,-0.004696838,0.123743389,31.3223573,14.56013175,25.68471675,0.173461901,0.154090702,0.192295041,0.033039464,130.6152074
142.1,60.435,68.569,0.988,0.693,0.953,0.345,71.093,6.462,5.577,-0.004,0,-0.002,0.117,71.52085947,7.080570114,10.39642165,-0.001199119,-0.003737309,-0.005041513,0.124146386,32.02375561,14.81095812,26.09586488,0.169697351,0.154519631,0.18921297,0.033218914,131.2326523
146.24,62.876,70.215,1.102,0.691,0.896,0.27,73.579,6.546,5.701,-0.004,0,-0.001,0.114,73.99509899,7.173051081,10.56267225,-0.000896779,-0.003056062,-0.004081212,0.122289022,32.40929668,14.93845188,26.45221086,0.168993605,0.153767637,0.185836654,0.032167551,131.8532309
148.58,62.17,68.768,0.991,0.649,0.937,0.286,75.87,6.576,5.738,-0.004,0,-0.002,0.115,76.3388382,7.193326714,10.62230179,-0.001232845,-0.003617857,-0.004883314,0.123483423,32.66733428,14.94856087,26.45446488,0.167489674,0.154683363,0.184086546,0.033739881,132.4767066
153.62,63.793,71.368,1.004,0.708,0.997,0.299,78.28,6.613,5.838,-0.003,0,-0.002,0.117,78.68684439,7.257329911,10.78077259,-0.000926668,-0.003083491,-0.00422816,0.124558943,33.12745572,15.08084006,26.72944739,0.172399777,0.15642294,0.189083276,0.033054243,133.1028415
152.4,63.744,73.992,0.996,0.642,1.057,0.277,80.9555,6.8125,6.2715,-0.004,-0.001,-0.002,0.117,81.08271377,7.345674034,10.97222533,-0.001120303,-0.00377936,-0.004938913,0.124589426,33.48837339,15.21326639,26.95175524,0.174332501,0.156680745,0.189381663,0.031030147,133.7313964
152.3,63.2,70.75,1.049,0.689,0.886,0.297,82.46,6.664,6.0595,-0.004,-0.001,-0.003,0.116,82.92544801,7.256450147,10.88456679,-0.001277966,-0.003789467,-0.004937122,0.124601047,33.46252857,15.0892649,26.51825548,0.173524689,0.15607376,0.18861608,0.035301651,134.3621319
159.02,62.496,71.044,1.008,0.654,0.927,0.284,84.755,6.702,6.2,-0.003,0,-0.003,0.115,85.13580909,7.324170383,11.07135527,-0.001034918,-0.003494361,-0.004621307,0.123411793,34.14165548,15.28974474,26.84122156,0.172845935,0.157148171,0.187346987,0.034250112,134.9948077
161.22,66.798,70.808,1.082,0.705,0.975,0.313,86.971,6.762,6.314,-0.004,-0.001,-0.003,0.114,87.2728699,7.402886048,11.25401589,-0.00142908,-0.004183296,-0.005378428,0.12205788,34.76406251,15.48538207,27.06161706,0.171510752,0.157437471,0.183721961,0.034493296,135.6291837
161.48,64.532,72.154,1.106,0.69,0.987,0.319,88.8,6.771,6.411,-0.004,0,-0.002,0.115,89.18184976,7.384177259,11.28468096,-0.000918016,-0.0031935,-0.004261974,0.123221441,34.90665823,15.48589651,26.7283206,0.168565513,0.157076889,0.178987073,0.034910572,136.2650196
166.45,64.837,74.663,1.141,0.691,1.037,0.312,90.965,6.822,6.555,-0.004,0,-0.002,0.114,91.23776201,7.438025703,11.49619595,-0.000782731,-0.003221107,-0.00445534,0.122587213,35.64026129,15.7154595,27.13932885,0.169526779,0.158122452,0.180069895,0.035689696,136.902076
167.34,65.906,71.266,1.02,0.639,0.918,0.297,92.816,6.824,6.606,-0.004,0,-0.003,0.114,93.1276715,7.472084709,11.58096651,-0.00113549,-0.003705926,-0.004935816,0.122735678,35.98524754,15.79547914,27.11139411,0.16823451,0.158988043,0.178239381,0.035578002,137.540114
167.36,63.944,70.739,0.972,0.795,1.009,0.281,93.858,6.726,6.499,-0.004,0,-0.003,0.119,94.3192685,7.305007562,11.26902968,-0.001346699,-0.004006885,-0.005272829,0.125890036,34.98804141,15.43898578,25.85193555,0.173250796,0.159259828,0.185385395,0.035055496,138.1788957
171,64.584,72.873,1.146,0.762,0.979,0.302,95.424,6.696,6.521,-0.002,0.001,-0.003,0.118,95.89533376,7.24398234,11.27745893,-0.000846439,-0.003319926,-0.004229267,0.127272947,35.00292339,15.30951117,25.57855869,0.180726602,0.162151014,0.192173317,0.037341244,138.8181847
173.89,66.027,73.806,1.066,0.683,0.987,0.283,97.212,6.719,6.663,-0.003,0.001,-0.003,0.12,97.62943564,7.247211863,11.37445031,-0.001116558,-0.003530295,-0.00489453,0.128316319,35.24743683,15.36364918,25.52820938,0.186641579,0.164322935,0.197759777,0.034964344,139.4577462
178.4,64,69.823,1.167,0.703,0.956,0.306,98.501,6.648,6.419,-0.002,0.001,-0.002,0.117,99.20088969,7.251153684,11.38303378,-0.000740335,-0.003055002,-0.004054112,0.125541376,35.43977652,15.33493359,25.37782468,0.181922391,0.163816629,0.191654122,0.037308069,140.0973471
178.1,63.759,69.396,0.987,0.698,0.87,0.306,100.95,6.9105,6.9825,-0.002,0.001,-0.003,0.117,100.9801653,7.315900233,11.54335878,-0.001084019,-0.003717052,-0.004834601,0.125299694,35.74898745,15.43075782,25.59302732,0.178969582,0.163828974,0.18835613,0.034354506,140.7367569
93.958,57.731,62.816,0.968,0.753,1.029,0.259,15.7835,5.995,5.665,0.005,0.015,0.014,0.102,16.51760922,6.58852409,9.53518148,0.006094143,0.008627685,0.011284445,0.109791336,33.78355117,14.69021422,23.02405834,0.176737792,0.16637634,0.183033648,0.032429097,141.375747
92.639,61.018,67.619,0.989,0.792,0.886,0.268,16.322,6.202,5.771,-0.005,-0.002,-0.01,0.103,17.07218453,6.734612876,9.762278867,-0.002886953,-0.008304332,-0.010844846,0.110658874,34.47376061,14.95094945,23.78812115,0.169518525,0.165532692,0.174819939,0.032978847,142.0140922
94.924,60.311,71.323,0.86,0.794,0.875,0.266,16.525,6.282,5.8045,-0.005,0.001,-0.007,0.102,17.30870012,6.835037858,9.901276282,-0.002670154,-0.006117204,-0.008121965,0.109658946,34.98554066,15.11395017,24.4974455,0.169395831,0.167465923,0.176244263,0.033611706,142.6515699
95.185,61.25,71.085,0.938,0.788,0.893,0.269,16.765,6.448,5.929,-0.004,0.002,-0.004,0.101,17.53733566,6.991875592,10.06705148,-0.002203012,-0.004881264,-0.006473231,0.109047407,35.52136357,15.33823207,25.05013721,0.170199568,0.168689634,0.176713686,0.033744041,143.2879608
100.11,61.04,70.611,0.911,0.701,0.906,0.268,17.1275,6.5295,6.024,-0.003,0.004,-0.002,0.1,17.86201829,7.12154737,10.28275172,-0.000428168,-0.002819249,-0.003619434,0.107972184,36.30777071,15.55656492,25.72607,0.168635519,0.169200332,0.177447738,0.033526367,143.9230495
100.07,60.703,71.914,0.946,0.778,0.85,0.269,17.259,6.645,6.11,-0.002,0.005,-0.001,0.101,17.99564771,7.160843515,10.35741331,0.00031949,-0.002070645,-0.002653525,0.109306642,36.58314553,15.6351269,26.13234555,0.167797943,0.168846849,0.176961189,0.032803418,144.556624
101.32,63.202,75.297,0.974,0.851,0.867,0.276,17.69,6.742,6.237,-0.004,0.002,-0.004,0.098,18.36114413,7.284495372,10.60790419,-0.001290225,-0.004429792,-0.005958561,0.107302135,37.41967959,15.92434521,26.92876507,0.166915822,0.169834177,0.176338214,0.035266106,145.1884767
101.14,63.031,73.073,1.043,0.862,0.825,0.276,17.786,6.79,6.283,-0.003,0.004,-0.001,0.099,18.48273038,7.370807747,10.67045083,0.000342169,-0.002658062,-0.003062929,0.10750477,37.71059909,16.04917964,27.25814099,0.167133468,0.170818272,0.176513771,0.034120479,145.8184043
103.07,62.832,74.802,0.967,0.733,1.135,0.247,17.872,6.9425,6.316,-0.004,0.005,-0.004,0.099,18.5929915,7.44630147,10.76016348,-0.000792502,-0.002778848,-0.004437599,0.106769399,38.05007088,16.12401946,27.47854856,0.165965161,0.170137016,0.174534159,0.033172764,146.4462078
103.54,59.923,73.068,0.927,0.799,0.836,0.285,18.519,7.154,6.563,-0.004,0.004,-0.003,0.099,18.90683955,7.518129679,10.93667447,0.000604172,-0.002717235,-0.003147944,0.105011308,38.48171322,16.10838121,27.95604864,0.169790377,0.17400276,0.176373438,0.028736354,147.0716935
103.59,62.818,72.986,0.913,0.801,0.98,0.267,18.1425,6.921,6.391,-0.004,0.004,-0.005,0.099,18.97115811,7.413642975,10.98204246,-0.000620242,-0.003559124,-0.004864183,0.106666272,38.83568803,16.30635276,28.15579168,0.173727309,0.177090083,0.180643431,0.031925919,147.6946724
104.74,62.306,76.027,0.976,0.884,0.85,0.26,18.247,6.979,6.389,-0.005,0.003,-0.006,0.098,19.12157622,7.480667804,11.08543591,-0.001229596,-0.004195541,-0.005543473,0.105670373,39.2975746,16.39940741,28.33134901,0.173589132,0.17677988,0.179571685,0.031755734,148.3149609
106.59,63.778,76.802,1.108,0.736,0.897,0.257,18.51,7.1,6.518,-0.004,0.004,-0.004,0.098,19.3576562,7.586763706,11.22658295,-0.000139462,-0.003052739,-0.003889311,0.105884386,39.86726046,16.598272,28.64077061,0.174753298,0.177934732,0.180854053,0.031804046,148.9323811
105.6,63.884,76.197,1.126,0.747,1.102,0.259,18.6135,7.186,6.6105,-0.003,0.004,-0.004,0.098,19.47174071,7.619426416,11.30205297,0.000125298,-0.002913816,-0.00378309,0.105167604,40.18514478,16.69818245,28.94834862,0.178892741,0.17922317,0.182606442,0.030350332,149.5467607
105.72,66.674,78.417,1.028,0.752,0.956,0.259,18.839,7.3165,6.731,-0.005,0.003,-0.005,0.1,19.66066859,7.713402221,11.41968903,-0.000924702,-0.004095897,-0.005332624,0.106885,40.7596518,16.89725414,29.15562722,0.176296507,0.177957974,0.178782909,0.031416251,150.1579333
108.55,67.447,77.337,0.998,0.8,0.866,0.261,18.851,7.308,6.705,-0.003,0.006,-0.001,0.101,19.68228981,7.714915853,11.43625831,0.000919306,-0.001161575,-0.001668077,0.108700533,40.91843349,16.90827185,29.1164602,0.182093144,0.180396231,0.182442651,0.030239178,150.765739
109.65,68.648,77.345,0.983,0.808,0.809,0.299,18.959,7.355,6.6695,-0.003,0.003,-0.004,0.099,19.86417761,7.790311341,11.55445149,-0.000467309,-0.003805497,-0.004734688,0.107152401,41.45433815,17.03766789,29.24466532,0.184240587,0.18173387,0.183073918,0.030894758,151.3700239
110.21,67.39,77.373,1.043,0.974,1.118,0.254,19.021,7.422,6.739,-0.004,0.003,-0.004,0.101,19.92180249,7.846685054,11.61368935,-0.000865377,-0.003674121,-0.004638349,0.10865237,41.69124935,17.10832357,29.21249676,0.185047926,0.182866881,0.18445712,0.029853493,151.970641
